"","author","title","words","kind","total","appearance"
"549","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Lord George Gordon","person",0,1
"550","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Lord Ludlow","person",2.23529411764706,17
"551","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Loy","person",7.52941176470588,17
"552","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Madame","location",-0.925373134328358,67
"553","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Madame","person",-0.925373134328358,67
"554","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Madame Babette","location",0.59375,32
"555","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mademoiselle","person",2.37037037037037,27
"556","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mademoiselle Cannes","person",1.625,8
"557","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Margaret","location",0.5,6
"558","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Margaret","person",0.5,6
"559","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Margaret Dawson","person",0,5
"560","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mark","person",5.16666666666667,24
"561","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mark Gibson","person",9.71428571428571,7
"562","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Martha","person",5.66666666666667,3
"563","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mary","location",3.42857142857143,7
"564","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mary","person",3.42857142857143,7
"565","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mary Legard","person",-10,1
"566","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mary Mason","person",3.5,2
"567","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mason","location",6.75,4
"568","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mediterranean","location",1,1
"569","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Medlicott","person",-0.463414634146341,41
"570","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Memo","person",4.84615384615385,13
"571","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Messrs Graham","person",18,1
"572","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Miss","location",3.73456790123457,162
"573","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Miss","person",3.73456790123457,162
"574","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Miss Bessy","person",12.2307692307692,13
"575","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Miss Brooke","person",17,3
"576","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Molly","person",36,1
"577","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Monk","person",12.1428571428571,14
"578","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Monsieur de","person",9,12
"579","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Monsieur de Crequy","person",9,12
"580","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Monsieur Morin","person",7,9
"581","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Monsieur Morin Fils","person",-3.5,2
"582","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Monsieur Pierre","person",8,1
"583","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Morin","person",2.16666666666667,48
"584","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Morin Fils","person",5,4
"585","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Morrison","person",-5,1
"586","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mr Brooke","person",7.14285714285714,7
"587","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mr Galindo","person",20,3
"588","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mr Gray","person",1.37012987012987,154
"589","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mr Horner","person",0.932038834951456,103
"590","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mr Howard","person",2,1
"591","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mr Hubert Galindo","person",0,1
"592","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mr Lathom","person",3.05263157894737,19
"593","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mr Mark Gibson","person",6.75,4
"594","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mr Smith","person",2.75,20
"595","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mr Smithson","person",2.75,20
"596","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mr Wesley","person",-3,1
"597","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mrs Adams","person",55,1
"598","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mrs Brooke","person",4,5
"599","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Mrs Trevor","person",1.8,5
"600","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Nancy","person",0,1
"601","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Nancy Pole","person",0,1
"602","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Naples","location",0.5,2
"603","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Norfolk","location",0,1
"604","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Norman","person",2.61904761904762,21
"605","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","North","location",1.33333333333333,3
"606","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Paris","location",0.8125,48
"607","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Peace","person",3.2,5
"608","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Pearson","person",21,1
"609","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Pierre","person",0.611764705882353,85
"610","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Pray","person",3.64705882352941,17
"611","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Prince","location",13,7
"612","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Queen Charlotte","location",10.25,4
"613","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Rich","person",12.5,10
"614","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Richard","location",11,2
"615","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Richard","person",11,2
"616","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Rome","location",6.5,2
"617","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Rudolph","person",0,1
"618","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Rumbling","person",15,1
"619","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Ruth","location",4.33333333333333,15
"620","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Ruth","person",4.33333333333333,15
"621","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Sacred","location",2,1
"622","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Saint Germain","person",-33.5,2
"623","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Saint Marks East","person",6,1
"624","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Sally","location",1.16666666666667,18
"625","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Sally","person",1.16666666666667,18
"626","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Sam","person",3.03703703703704,27
"627","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Sands","location",7,1
"628","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Scotland","location",12.2,5
"629","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Shakespeare","person",-3,1
"630","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Smith","person",2.61904761904762,21
"631","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Square","location",4.18181818181818,11
"632","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Stern","person",7.5,2
"633","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Tom","person",0.810810810810811,37
"634","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Tom Diggles","person",1,4
"635","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Tommy","person",7.5,2
"636","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","UghtredMortimar","location",0,1
"637","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Una","location",2.66666666666667,18
"638","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Urian","location",4.77272727272727,22
"639","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Urian","person",4.77272727272727,22
"640","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Venice","location",2,1
"641","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Victor","person",1.6,5
"642","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Vienna","location",-1,2
"643","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Virginie","person",-0.532608695652174,92
"644","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Wait","person",-1.07407407407407,27
"645","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Warwick","location",2.8,10
"646","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Westmoreland","person",9,5
"647","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Westmoreland Hall","person",27,1
"648","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Windsor","location",4,1
"649","Gaskell, Elizabeth Cleghorn","My Lady Ludlow","Wood","person",1.18181818181818,11
"650","Gaskell, Elizabeth Cleghorn","My Lady Ludlow",NA,NA,0.120786516853933,712
"651","Gaskell, Elizabeth Cleghorn","Ruth","Aber","location",13.6470588235294,17
"652","Gaskell, Elizabeth Cleghorn","Ruth","Abermouth","location",13.6470588235294,17
"653","Gaskell, Elizabeth Cleghorn","Ruth","Adam","person",-2.2,5
"654","Gaskell, Elizabeth Cleghorn","Ruth","America","location",12,1
"655","Gaskell, Elizabeth Cleghorn","Ruth","Amy","person",9,5
"656","Gaskell, Elizabeth Cleghorn","Ruth","Ann","person",3.99479166666667,192
"657","Gaskell, Elizabeth Cleghorn","Ruth","Ann Fleming","person",0,1
"658","Gaskell, Elizabeth Cleghorn","Ruth","Aunt","person",-0.454545454545455,33
"659","Gaskell, Elizabeth Cleghorn","Ruth","Baden","location",5,1
"660","Gaskell, Elizabeth Cleghorn","Ruth","Banks","person",16.6666666666667,3
"661","Gaskell, Elizabeth Cleghorn","Ruth","Barton","person",3,2
"662","Gaskell, Elizabeth Cleghorn","Ruth","Bel","person",1.71653543307087,254
"663","Gaskell, Elizabeth Cleghorn","Ruth","Belgium","location",0,1
"664","Gaskell, Elizabeth Cleghorn","Ruth","Ben","person",6.03389830508475,531
"665","Gaskell, Elizabeth Cleghorn","Ruth","Benson","person",6.05091649694501,491
"666","Gaskell, Elizabeth Cleghorn","Ruth","Betty","person",-4,1
"667","Gaskell, Elizabeth Cleghorn","Ruth","Bill","person",4.25,4
"668","Gaskell, Elizabeth Cleghorn","Ruth","Booth","person",0,1
"669","Gaskell, Elizabeth Cleghorn","Ruth","Bradshaw","person",4.68106312292359,301
"670","Gaskell, Elizabeth Cleghorn","Ruth","Bread","person",8.11111111111111,9
"671","Gaskell, Elizabeth Cleghorn","Ruth","Brown","person",5.81818181818182,22
"672","Gaskell, Elizabeth Cleghorn","Ruth","Byandby Leonard","person",-2,1
"673","Gaskell, Elizabeth Cleghorn","Ruth","Cain","location",0,1
"674","Gaskell, Elizabeth Cleghorn","Ruth","Cain","person",0,1
"675","Gaskell, Elizabeth Cleghorn","Ruth","Campbell","person",10.5,4
"676","Gaskell, Elizabeth Cleghorn","Ruth","Canal","location",0,2
"677","Gaskell, Elizabeth Cleghorn","Ruth","Chancery","location",6,2
"678","Gaskell, Elizabeth Cleghorn","Ruth","Chancery","person",6,2
"679","Gaskell, Elizabeth Cleghorn","Ruth","Charles","person",8,1
"680","Gaskell, Elizabeth Cleghorn","Ruth","Chase","person",3.125,8
"681","Gaskell, Elizabeth Cleghorn","Ruth","China","location",13.6666666666667,3
"682","Gaskell, Elizabeth Cleghorn","Ruth","Crag","person",4.57142857142857,7
"683","Gaskell, Elizabeth Cleghorn","Ruth","Cranworth","person",-0.142857142857143,14
"684","Gaskell, Elizabeth Cleghorn","Ruth","Davis","person",3.56666666666667,30
"685","Gaskell, Elizabeth Cleghorn","Ruth","Dear","person",5.38931297709924,131
"686","Gaskell, Elizabeth Cleghorn","Ruth","Death","location",-1.52941176470588,51
"687","Gaskell, Elizabeth Cleghorn","Ruth","Devil","location",1,6
"688","Gaskell, Elizabeth Cleghorn","Ruth","Dick","person",3.125,24
"689","Gaskell, Elizabeth Cleghorn","Ruth","Dick Bradshaw","person",-1.66666666666667,3
"690","Gaskell, Elizabeth Cleghorn","Ruth","Dissenting","person",1.78571428571429,14
"691","Gaskell, Elizabeth Cleghorn","Ruth","Dixon","location",9.6,10
"692","Gaskell, Elizabeth Cleghorn","Ruth","Dixon","person",9.6,10
"693","Gaskell, Elizabeth Cleghorn","Ruth","Don","person",5.20535714285714,224
"694","Gaskell, Elizabeth Cleghorn","Ruth","Donald","person",2,1
"695","Gaskell, Elizabeth Cleghorn","Ruth","Donne","location",3.92553191489362,94
"696","Gaskell, Elizabeth Cleghorn","Ruth","Duncombe","person",-2.5,4
"697","Gaskell, Elizabeth Cleghorn","Ruth","E Smith","person",0,1
"698","Gaskell, Elizabeth Cleghorn","Ruth","earth","location",8.67567567567568,37
"699","Gaskell, Elizabeth Cleghorn","Ruth","Earth","location",8.67567567567568,37
"700","Gaskell, Elizabeth Cleghorn","Ruth","Eccleston","location",4.36170212765957,47
"701","Gaskell, Elizabeth Cleghorn","Ruth","Eden","person",23.5,4
"702","Gaskell, Elizabeth Cleghorn","Ruth","Elizabeth","location",6.5,48
"703","Gaskell, Elizabeth Cleghorn","Ruth","Elizabeth","person",6.5,48
"704","Gaskell, Elizabeth Cleghorn","Ruth","Elizabeth Gaskell","person",6,1
"705","Gaskell, Elizabeth Cleghorn","Ruth","England","location",10.8333333333333,6
"706","Gaskell, Elizabeth Cleghorn","Ruth","Extravagance","person",2.5,2
"707","Gaskell, Elizabeth Cleghorn","Ruth","Faith","person",8.97142857142857,105
"708","Gaskell, Elizabeth Cleghorn","Ruth","Faith Benson","person",11,3
"709","Gaskell, Elizabeth Cleghorn","Ruth","Fanny Barton","person",3,2
"710","Gaskell, Elizabeth Cleghorn","Ruth","Fields","person",-0.375,8
"711","Gaskell, Elizabeth Cleghorn","Ruth","Gal","person",12.2631578947368,19
"712","Gaskell, Elizabeth Cleghorn","Ruth","Gardener","location",0,1
"713","Gaskell, Elizabeth Cleghorn","Ruth","George","person",3,4
"714","Gaskell, Elizabeth Cleghorn","Ruth","George Smiths","person",0,1
"715","Gaskell, Elizabeth Cleghorn","Ruth","Germany","location",2,1
"716","Gaskell, Elizabeth Cleghorn","Ruth","Glasgow","location",9.25,4
"717","Gaskell, Elizabeth Cleghorn","Ruth","God","location",4.95705521472393,163
"718","Gaskell, Elizabeth Cleghorn","Ruth","Gray","person",22,2
"719","Gaskell, Elizabeth Cleghorn","Ruth","Hale","person",0.5,2
"720","Gaskell, Elizabeth Cleghorn","Ruth","Hall","person",3.23008849557522,113
"721","Gaskell, Elizabeth Cleghorn","Ruth","Harry","location",7,2
"722","Gaskell, Elizabeth Cleghorn","Ruth","Harry","person",7,2
"723","Gaskell, Elizabeth Cleghorn","Ruth","Henry","person",2.4,5
"724","Gaskell, Elizabeth Cleghorn","Ruth","Hilton","person",6.36,25
"725","Gaskell, Elizabeth Cleghorn","Ruth","Holster","location",1.5,2
"726","Gaskell, Elizabeth Cleghorn","Ruth","Hope","location",3.63414634146341,82
"727","Gaskell, Elizabeth Cleghorn","Ruth","Household","person",7.6,40
"728","Gaskell, Elizabeth Cleghorn","Ruth","Household Miss Benson","person",-16,1
"729","Gaskell, Elizabeth Cleghorn","Ruth","Howard","person",1,2
"730","Gaskell, Elizabeth Cleghorn","Ruth","Howe","person",2.78461538461538,65
"731","Gaskell, Elizabeth Cleghorn","Ruth","Hush","person",4.76923076923077,26
"732","Gaskell, Elizabeth Cleghorn","Ruth","Impetuous","person",11.5,4
"733","Gaskell, Elizabeth Cleghorn","Ruth","Jack","person",7.75,4
"734","Gaskell, Elizabeth Cleghorn","Ruth","Jem","location",3.8,300
"735","Gaskell, Elizabeth Cleghorn","Ruth","Jem","person",3.8,300
"736","Gaskell, Elizabeth Cleghorn","Ruth","Jemima","location",3.69023569023569,297
"737","Gaskell, Elizabeth Cleghorn","Ruth","Jemima","person",3.69023569023569,297
"738","Gaskell, Elizabeth Cleghorn","Ruth","Jemima Bradshaw","person",13,2
"739","Gaskell, Elizabeth Cleghorn","Ruth","JemimaMiss Bradshaw","person",-10,1
"740","Gaskell, Elizabeth Cleghorn","Ruth","Jemmy Gray","person",22,2
"741","Gaskell, Elizabeth Cleghorn","Ruth","Jennings","person",0,1
"742","Gaskell, Elizabeth Cleghorn","Ruth","Jenny","person",3.5,26
"743","Gaskell, Elizabeth Cleghorn","Ruth","Jerry","person",15.25,4
"744","Gaskell, Elizabeth Cleghorn","Ruth","Jerry Dixon","person",23,3
"745","Gaskell, Elizabeth Cleghorn","Ruth","Job","location",6.5,4
"746","Gaskell, Elizabeth Cleghorn","Ruth","Job","person",6.5,4
"747","Gaskell, Elizabeth Cleghorn","Ruth","John","person",-2,8
"748","Gaskell, Elizabeth Cleghorn","Ruth","John Harris","person",-4,1
"749","Gaskell, Elizabeth Cleghorn","Ruth","John Harrison","person",-4,1
"750","Gaskell, Elizabeth Cleghorn","Ruth","John Jackson","person",-12,1
"751","Gaskell, Elizabeth Cleghorn","Ruth","John Rawson","person",2.33333333333333,3
"752","Gaskell, Elizabeth Cleghorn","Ruth","Johnson","person",-2,2
"753","Gaskell, Elizabeth Cleghorn","Ruth","Johnsons","person",-4,1
"754","Gaskell, Elizabeth Cleghorn","Ruth","Jones","person",4.6,10
"755","Gaskell, Elizabeth Cleghorn","Ruth","Julius Caesar","person",9,1
"756","Gaskell, Elizabeth Cleghorn","Ruth","King","person",3.05729166666667,384
"757","Gaskell, Elizabeth Cleghorn","Ruth","King Belshazzar","location",-4,1
"758","Gaskell, Elizabeth Cleghorn","Ruth","Ladies","person",6.46153846153846,13
"759","Gaskell, Elizabeth Cleghorn","Ruth","Latin","location",1.73684210526316,19
"760","Gaskell, Elizabeth Cleghorn","Ruth","Leave Leonard","person",-6.33333333333333,3
"761","Gaskell, Elizabeth Cleghorn","Ruth","Lent","person",3.95294117647059,85
"762","Gaskell, Elizabeth Cleghorn","Ruth","Leonard","person",5.1953488372093,215
"763","Gaskell, Elizabeth Cleghorn","Ruth","Leonard God","person",15,1
"764","Gaskell, Elizabeth Cleghorn","Ruth","Light","location",2.45454545454545,176
"765","Gaskell, Elizabeth Cleghorn","Ruth","Liverpool","location",-12,1
"766","Gaskell, Elizabeth Cleghorn","Ruth","London","location",6.33333333333333,15
"767","Gaskell, Elizabeth Cleghorn","Ruth","Londona","location",-3,2
"768","Gaskell, Elizabeth Cleghorn","Ruth","Lord","person",1.04761904761905,21
"769","Gaskell, Elizabeth Cleghorn","Ruth","Loy","person",5.28,25
"770","Gaskell, Elizabeth Cleghorn","Ruth","Lunnon","location",11,2
"771","Gaskell, Elizabeth Cleghorn","Ruth","Maggie","person",3,1
"772","Gaskell, Elizabeth Cleghorn","Ruth","Mark","person",3.58695652173913,46
"773","Gaskell, Elizabeth Cleghorn","Ruth","Martha","person",3,1
"774","Gaskell, Elizabeth Cleghorn","Ruth","Mary","location",5.95555555555556,45
"775","Gaskell, Elizabeth Cleghorn","Ruth","Mary","person",5.95555555555556,45
"776","Gaskell, Elizabeth Cleghorn","Ruth","Mary Magdalen","person",9,1
"777","Gaskell, Elizabeth Cleghorn","Ruth","Mason","location",0.898305084745763,59
"778","Gaskell, Elizabeth Cleghorn","Ruth","Master Dixon","person",5.4,5
"779","Gaskell, Elizabeth Cleghorn","Ruth","Master Thurstan","person",15.6363636363636,22
"780","Gaskell, Elizabeth Cleghorn","Ruth","Matthew","person",2.5,2
"781","Gaskell, Elizabeth Cleghorn","Ruth","Memo","person",8.75,12
"782","Gaskell, Elizabeth Cleghorn","Ruth","Miss","location",8.20634920634921,315
"783","Gaskell, Elizabeth Cleghorn","Ruth","Miss","person",8.20634920634921,315
"784","Gaskell, Elizabeth Cleghorn","Ruth","Miss Benson","person",9.25688073394495,218
"785","Gaskell, Elizabeth Cleghorn","Ruth","Miss Bradshaw","person",8.9375,16
"786","Gaskell, Elizabeth Cleghorn","Ruth","Miss Duncombe","person",-2.5,4
"787","Gaskell, Elizabeth Cleghorn","Ruth","Miss Jennings","person",0,1
"788","Gaskell, Elizabeth Cleghorn","Ruth","Monk","person",3.66666666666667,3
"789","Gaskell, Elizabeth Cleghorn","Ruth","Mr Benson","person",4.21011673151751,257
"790","Gaskell, Elizabeth Cleghorn","Ruth","Mr Bradshaw","person",4.57456140350877,228
"791","Gaskell, Elizabeth Cleghorn","Ruth","Mr Davis","person",3.56666666666667,30
"792","Gaskell, Elizabeth Cleghorn","Ruth","Mr Farquhar","person",2.72549019607843,153
"793","Gaskell, Elizabeth Cleghorn","Ruth","Mr Harding","person",50,1
"794","Gaskell, Elizabeth Cleghorn","Ruth","Mr Holt","person",0,1
"795","Gaskell, Elizabeth Cleghorn","Ruth","Mr Jones","person",4.6,10
"796","Gaskell, Elizabeth Cleghorn","Ruth","Mr Pitt","person",10,1
"797","Gaskell, Elizabeth Cleghorn","Ruth","Mr Smith","person",4,1
"798","Gaskell, Elizabeth Cleghorn","Ruth","Mrs Bradshaw","person",5.57446808510638,47
"799","Gaskell, Elizabeth Cleghorn","Ruth","Mrs Denbigh","location",2.859375,64
"800","Gaskell, Elizabeth Cleghorn","Ruth","Mrs Mason","location",0.913793103448276,58
"801","Gaskell, Elizabeth Cleghorn","Ruth","Nelly Brandon","person",2,1
"802","Gaskell, Elizabeth Cleghorn","Ruth","Norfolk","location",20,1
"803","Gaskell, Elizabeth Cleghorn","Ruth","North","location",3.33333333333333,3
"804","Gaskell, Elizabeth Cleghorn","Ruth","Palmer","person",0,1
"805","Gaskell, Elizabeth Cleghorn","Ruth","Paris","location",11.2727272727273,11
"806","Gaskell, Elizabeth Cleghorn","Ruth","Parliament","location",7.1,10
"807","Gaskell, Elizabeth Cleghorn","Ruth","Peace","person",7.80392156862745,51
"808","Gaskell, Elizabeth Cleghorn","Ruth","Pearson","person",5.81818181818182,11
"809","Gaskell, Elizabeth Cleghorn","Ruth","Philip Henry","person",3,1
"810","Gaskell, Elizabeth Cleghorn","Ruth","Pray","person",7.16455696202532,79
"811","Gaskell, Elizabeth Cleghorn","Ruth","Prince","location",8.2,5
"812","Gaskell, Elizabeth Cleghorn","Ruth","Ralph","person",4,1
"813","Gaskell, Elizabeth Cleghorn","Ruth","Rich","person",2.37931034482759,58
"814","Gaskell, Elizabeth Cleghorn","Ruth","Richard","location",1.19512195121951,41
"815","Gaskell, Elizabeth Cleghorn","Ruth","Richard","person",1.19512195121951,41
"816","Gaskell, Elizabeth Cleghorn","Ruth","Richard Bradshaw","person",17.25,4
"817","Gaskell, Elizabeth Cleghorn","Ruth","Rumbling","person",6.6,5
"818","Gaskell, Elizabeth Cleghorn","Ruth","Ruth","location",6.04597701149425,1044
"819","Gaskell, Elizabeth Cleghorn","Ruth","Ruth","person",6.04597701149425,1044
"820","Gaskell, Elizabeth Cleghorn","Ruth","Ruth and Leonard","person",23.3333333333333,3
"821","Gaskell, Elizabeth Cleghorn","Ruth","Ruth Becomes","person",7.5,2
"822","Gaskell, Elizabeth Cleghorn","Ruth","Ruth Brown","person",20,1
"823","Gaskell, Elizabeth Cleghorn","Ruth","Ruth Hilton","person",9.75,12
"824","Gaskell, Elizabeth Cleghorn","Ruth","Ruth Macartney","person",20,1
"825","Gaskell, Elizabeth Cleghorn","Ruth","Ruths","person",4.890625,128
"826","Gaskell, Elizabeth Cleghorn","Ruth","Sacred","location",7.57142857142857,7
"827","Gaskell, Elizabeth Cleghorn","Ruth","Sally","location",6.66137566137566,189
"828","Gaskell, Elizabeth Cleghorn","Ruth","Sally","person",6.66137566137566,189
"829","Gaskell, Elizabeth Cleghorn","Ruth","Sally Takes Her","person",1.5,2
"830","Gaskell, Elizabeth Cleghorn","Ruth","Sally Tells","person",5.5,2
"831","Gaskell, Elizabeth Cleghorn","Ruth","Sam","person",1.15789473684211,57
"832","Gaskell, Elizabeth Cleghorn","Ruth","Sands","location",2.53333333333333,15
"833","Gaskell, Elizabeth Cleghorn","Ruth","Scotland","location",40,1
"834","Gaskell, Elizabeth Cleghorn","Ruth","Shivering","person",-1.4,5
"835","Gaskell, Elizabeth Cleghorn","Ruth","Simpson","person",5,2
"836","Gaskell, Elizabeth Cleghorn","Ruth","Smith","person",1,5
"837","Gaskell, Elizabeth Cleghorn","Ruth","So Miss Benson","person",0,1
"838","Gaskell, Elizabeth Cleghorn","Ruth","Solomon","person",1,2
"839","Gaskell, Elizabeth Cleghorn","Ruth","Spain","location",12,1
"840","Gaskell, Elizabeth Cleghorn","Ruth","Square","location",5.88888888888889,9
"841","Gaskell, Elizabeth Cleghorn","Ruth","St Paul","person",1,1
"842","Gaskell, Elizabeth Cleghorn","Ruth","Stephen Bromley","person",0,2
"843","Gaskell, Elizabeth Cleghorn","Ruth","Stern","person",-1.44,25
"844","Gaskell, Elizabeth Cleghorn","Ruth","Surely Monnoyer","person",-2,1
"845","Gaskell, Elizabeth Cleghorn","Ruth","Sutton","person",0,1
"846","Gaskell, Elizabeth Cleghorn","Ruth","Thomas","person",0.0909090909090909,11
"847","Gaskell, Elizabeth Cleghorn","Ruth","Thomas Campbell","person",4,3
"848","Gaskell, Elizabeth Cleghorn","Ruth","Thomas Wilkins","person",-7,3
"849","Gaskell, Elizabeth Cleghorn","Ruth","Thurstan","person",7.31666666666667,60
"850","Gaskell, Elizabeth Cleghorn","Ruth","Thurstan Benson","person",-3.66666666666667,3
"851","Gaskell, Elizabeth Cleghorn","Ruth","Tom","person",2.79761904761905,84
"852","Gaskell, Elizabeth Cleghorn","Ruth","Tom Jackson","person",0,1
"853","Gaskell, Elizabeth Cleghorn","Ruth","Tom Thou","person",4,2
"854","Gaskell, Elizabeth Cleghorn","Ruth","Una","location",1.61764705882353,34
"855","Gaskell, Elizabeth Cleghorn","Ruth","Urian","location",8.16666666666667,6
"856","Gaskell, Elizabeth Cleghorn","Ruth","Urian","person",8.16666666666667,6
"857","Gaskell, Elizabeth Cleghorn","Ruth","Wait","person",3.98360655737705,61
"858","Gaskell, Elizabeth Cleghorn","Ruth","Walter","person",0.714285714285714,7
"859","Gaskell, Elizabeth Cleghorn","Ruth","Walter Farquhar","person",0,1
"860","Gaskell, Elizabeth Cleghorn","Ruth","Welsh Mountains","location",0,4
"861","Gaskell, Elizabeth Cleghorn","Ruth","What Miss Benson","person",24,1
"862","Gaskell, Elizabeth Cleghorn","Ruth","Wilkins","person",-7,3
"863","Gaskell, Elizabeth Cleghorn","Ruth","William Wynn","person",1,2
"864","Gaskell, Elizabeth Cleghorn","Ruth","With Leonard","person",20.3333333333333,3
"865","Gaskell, Elizabeth Cleghorn","Ruth","Wood","person",3.23076923076923,26
"866","Gaskell, Elizabeth Cleghorn","Ruth","Yspytty","location",4.5,2
"867","Gaskell, Elizabeth Cleghorn","Ruth",NA,NA,0.113741636644364,1943
